,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4
0,PD28362,Mira Leap bi-fold door only 900mm,Mira,401.72,"The Mira Leap 900mm inward opening door is ideal for alcove or corner shower enclosures, providing a stylish, frameless look and saving on valuable space. Built using strong 6mm thick glass with CleanCoat glass coating technology and with no visible fixings or screwcaps, the Leap looks sleek and modern and provides easy-clean convenience.",Showering/Shower Doors and Enclosures/Bifold Shower Doors/Bifold Shower Doors.csv -> Mira Leap bi-fold door only 900mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/63/UP-D28360_D28363_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mira_Leap_Bifold_Door_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/r_/ld/Mira_Leap_Bifold_Door_LD.pdf,,
1,PD05977,Mira Elevate bi-fold shower door 1000mm,Mira,351.42,"Maximising your bathroom floor space, the Mira Elevate 1000mm shower enclosure bifold inward opening door is designed for a corner or alcove enclosure. Manufactured in 6mm safety glass with magnetic closings at both top and bottom, this reversible installation door is easy to fit, clean and use.",Showering/Shower Doors and Enclosures/Bifold Shower Doors/Bifold Shower Doors.csv -> Mira Elevate bi-fold shower door 1000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/59/77/UP-D05973_D05977_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Mira_Elevate_Bifold_Door_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/es/Mira_Elevate_Bifold_Door_Spares.pdf,,
2,PD28363,Mira Leap bi-fold door only 1000mm,Mira,412.49,"The Mira Leap 1000mm inward opening door is ideal for alcove or corner shower enclosures, providing a stylish, frameless look and saving on valuable space. Built using strong 6mm thick glass with CleanCoat glass coating technology and with no visible fixings or screwcaps, the Leap looks sleek and modern and provides easy-clean convenience.",Showering/Shower Doors and Enclosures/Bifold Shower Doors/Bifold Shower Doors.csv -> Mira Leap bi-fold door only 1000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/63/UP-D28360_D28363_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mira_Leap_Bifold_Door_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/r_/ld/Mira_Leap_Bifold_Door_LD.pdf,,
3,PD05973,Mira Elevate bi-fold shower door 700mm,Mira,254.58,"Maximising your bathroom floor space, the Mira Elevate 700mm shower enclosure bifold inward opening door is designed for a corner or alcove enclosure. Manufactured in 6mm safety glass with magnetic closings at both top and bottom, this reversible installation door is easy to fit, clean and use.",Showering/Shower Doors and Enclosures/Bifold Shower Doors/Bifold Shower Doors.csv -> Mira Elevate bi-fold shower door 700mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/59/77/UP-D05973_D05977_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Mira_Elevate_Bifold_Door_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/es/Mira_Elevate_Bifold_Door_Spares.pdf,,
4,PD28588,Merlyn MBOX shower bifold door 800mm,Merlyn,313.35,"Combining practicality and style, the 800mm Merlyn MBox bifold shower door is ideal for recess and corner shower installations. 1900mm tall and built from tough 4mm safety glass, the MBox offers reversible installation to suit your bathroom, easy installation with generous per profile adjustment and Mershield Stayclear treatment for effortless cleaning.",Showering/Shower Doors and Enclosures/Bifold Shower Doors/Bifold Shower Doors.csv -> Merlyn MBOX shower bifold door 800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/85/90/UP-D28586_D28590_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Merlyn_MBOX_BifoldDoor_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Merlyn_MBOX_BifoldDoor_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Merlyn_MBOX_Enclosures_Brochure.pdf,
5,PD05976,Mira Elevate bi-fold shower door 900mm,Mira,286.6,"Maximising your bathroom floor space, the Mira Elevate 900mm shower enclosure bifold inward opening door is designed for a corner or alcove enclosure. Manufactured in 6mm safety glass with magnetic closings at both top and bottom, this reversible installation door is easy to fit, clean and use.",Showering/Shower Doors and Enclosures/Bifold Shower Doors/Bifold Shower Doors.csv -> Mira Elevate bi-fold shower door 900mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/59/77/UP-D05973_D05977_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Mira_Elevate_Bifold_Door_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/es/Mira_Elevate_Bifold_Door_Spares.pdf,,
6,PD65114,Coram GB5 bifold door 800 x 1800mm Glass/Chrome Finish,Coram,285.65,"The reduced height Coram GB5 800 x 1800mm bifold shower door has a 25mm adjustment profile make installation in smaller bathrooms easier. With a sleek, semi-frameless design, the doors of the GB5 open in to maximise available space while a highly polished chrome finish, including profile and cover caps, ensure a clean, light-reflecting finish.",Showering/Shower Doors and Enclosures/Bifold Shower Doors/Bifold Shower Doors.csv -> Coram GB5 bifold door 800 x 1800mm Glass/Chrome Finish,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/16/UP-D65112_D65116_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Coram_GB5_BifoldDoor_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Coram_GB5_BifoldDoor_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Coram_Showers_Brochure_July_2021.pdf,
7,PA21973,Geberit GEO showering bi fold door 900mm,Twyford,298.99,"Built from robust 6mm safety glass & aluminium, the Geberit GEO 1900 x 900mm bi-fold shower door is treated with PRO clean glass coating, helping to make cleaning easy.  Promising reliable water-tightness, the GEO features a magnet-closing mechanism for a reduced risk of leaks from the door closure. The framed door is rotatable by 180°",Showering/Shower Doors and Enclosures/Bifold Shower Doors/Bifold Shower Doors.csv -> Geberit GEO showering bi fold door 900mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ma/ge/A21973_Primary_Image_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Twyford_GEO_Bifold_Door_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/A21973_Dimensions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Twyford_GEO_Bifold_Door_Installation.pdf,
8,PD05974,Mira Elevate bi-fold shower door 760mm,Mira,265.52,"Maximising your bathroom floor space, the Mira Elevate 760mm shower enclosure bifold inward opening door is designed for a corner or alcove enclosure. Manufactured in 6mm safety glass with magnetic closings at both top and bottom, this reversible installation door is easy to fit, clean and use.",Showering/Shower Doors and Enclosures/Bifold Shower Doors/Bifold Shower Doors.csv -> Mira Elevate bi-fold shower door 760mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/59/77/UP-D05973_D05977_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Mira_Elevate_Bifold_Door_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/es/Mira_Elevate_Bifold_Door_Spares.pdf,,
9,PD28586,Merlyn MBOX shower bifold door 700mm,Merlyn,316.02,"Combining practicality and style, the 700mm Merlyn MBox bifold shower door is ideal for recess and corner shower installations. 1900mm tall and built from tough 4mm safety glass, the MBox offers reversible installation to suit your bathroom, easy installation with generous per profile adjustment and Mershield Stayclear treatment for effortless cleaning.",Showering/Shower Doors and Enclosures/Bifold Shower Doors/Bifold Shower Doors.csv -> Merlyn MBOX shower bifold door 700mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/85/90/UP-D28586_D28590_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Merlyn_MBOX_BifoldDoor_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Merlyn_MBOX_BifoldDoor_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Merlyn_MBOX_Enclosures_Brochure.pdf,
