,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4
0,P675633,Ranco O17 O17-R4701 flared dual pressure control,Ranco,44.08,"Certified for use as a specific safety device, this Ranco O17-R4701 adjustable dual pressure switch with 1/4"" flare connection is part of an SPDT series with high capacity contacts. Switches in this range are supplied in various pressure ranges and with fittings including a solder braze tube, mechanical fitting or with capillary and switch action. Suitable for use in commercial applications, O16 switches control refrigeration cabinets and chillers or can be used as safety cut-outs.",Refrigeration/Controls/Refrigeration Pressure Switches/Refrigeration Pressure Switches.csv -> Ranco O17 O17-R4701 flared dual pressure control,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/33/NW-675633_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ranco_O16_O17_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ranco_O16_O17_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ranco_O16_O17_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Ranco_O-Series_HD_Technical.pdf
1,P674984,Danfoss KP1 low pressure auto reset switch -0.2/7.5bar,Danfoss,44.6,"Designed for use in refrigeration and air conditioning systems, the Danfoss KP1 low pressure switch with 1/4"" flare connection provides protection from low suction pressure or high discharge pressure. It can also be used to start and stop refrigeration compressors and fans on air-cooled condensers. Connecting directly to a single-phase AC motor up to 2kW, the KP1 can alternatively be installed in the control circuit of DC or large AC motors. This device is fitted with a SPDT switch, its position determined by the pressure switch setting and pressure at the connector.",Refrigeration/Controls/Refrigeration Pressure Switches/Refrigeration Pressure Switches.csv -> Danfoss KP1 low pressure auto reset switch -0.2/7.5bar,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/85/NW-674984_674985_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_9_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Danfoss_KP_PressureSwitch_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_KP_PressureSwitch_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_CoolingSegment_Declaration.pdf
2,P675625,"Ranco O16 O16-R6750 flared single pressure control, high pressure 6 - 32bar",Ranco,28.8,"Certified for use as a specific safety device, this Ranco O16-R6750 adjustable high pressure switch with 1/4"" flare connection is part of an SPDT series with high capacity contacts. Switches in this range are supplied in various pressure ranges and with fittings including a solder braze tube, mechanical fitting or with capillary and switch action. Suitable for use in commercial applications, O16 switches control refrigeration cabinets and chillers or can be used as safety cut-outs.","Refrigeration/Controls/Refrigeration Pressure Switches/Refrigeration Pressure Switches.csv -> Ranco O16 O16-R6750 flared single pressure control, high pressure 6 - 32bar",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/26/NW-675625_675626_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ranco_O16_O17_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ranco_O16_O17_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ranco_O16_O17_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Ranco_O-Series_HD_Technical.pdf
3,P672331,"Henry Technologies 5231 pressure relief valve 24.8bar 1/2x5/8"" (ce ped)",Henry Technologies,69.3,"Protecting refrigeration systems against over-pressure, this Henry Technologies 5231 pressure relief valve (PRV) has 1/2"" NPTF x 5/8"" SAE flare connections. This PRV discharges vapour only and therefore should not be used to vent liquid refrigerant. Back-pressure dependent, the valves are used to discharge to atmosphere.","Refrigeration/Controls/Refrigeration Pressure Switches/Refrigeration Pressure Switches.csv -> Henry Technologies 5231 pressure relief valve 24.8bar 1/2x5/8"" (ce ped)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/32/NW-672329_672332_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Henry_Technologies_Product_Catalogue.pdf,,,
4,P675635,Ranco O17 O17-R4705 flared dual pressure control,Ranco,48.44,"Certified for use as a specific safety device, this Ranco O17-R4705 adjustable dual pressure switch with 1/4"" flare connection is part of an SPDT series with high capacity contacts. Switches in this range are supplied in various pressure ranges and with fittings including a solder braze tube, mechanical fitting or with capillary and switch action. Suitable for use in commercial applications, O16 switches control refrigeration cabinets and chillers or can be used as safety cut-outs.",Refrigeration/Controls/Refrigeration Pressure Switches/Refrigeration Pressure Switches.csv -> Ranco O17 O17-R4705 flared dual pressure control,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/35/NW-675635_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ranco_O16_O17_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ranco_O16_O17_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ranco_O16_O17_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Ranco_O-Series_HD_Technical.pdf
5,P675622,"Ranco O16 O16-R6703 flared single pressure control, low pressure -0.3 - 7.0bar",Ranco,27.63,"Certified for use as a specific safety device, this Ranco O16-R6703 adjustable low pressure switch with 1/4"" flare connection is part of an SPDT series with high capacity contacts. Switches in this range are supplied in various pressure ranges and with fittings including a solder braze tube, mechanical fitting or with capillary and switch action. Suitable for use in commercial applications, O16 switches control refrigeration cabinets and chillers or can be used as safety cut-outs.","Refrigeration/Controls/Refrigeration Pressure Switches/Refrigeration Pressure Switches.csv -> Ranco O16 O16-R6703 flared single pressure control, low pressure -0.3 - 7.0bar",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/22/NW-675622_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ranco_O16_O17_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ranco_O16_O17_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ranco_O16_O17_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Ranco_O-Series_HD_Technical.pdf
6,P674968,Danfoss KP2 low pressure auto reset switch,Danfoss,54.3,"Designed for use in refrigeration and air conditioning systems, the Danfoss KP2 low pressure switch with 1/4"" flare connection provides protection from low suction pressure or high discharge pressure. It can also be used to start and stop refrigeration compressors and fans on air-cooled condensers. Connecting directly to a single-phase AC motor up to 2kW, the KP1 can alternatively be installed in the control circuit of DC or large AC motors. This device is fitted with a SPDT switch, its position determined by the pressure switch setting and pressure at the connector.",Refrigeration/Controls/Refrigeration Pressure Switches/Refrigeration Pressure Switches.csv -> Danfoss KP2 low pressure auto reset switch,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/68/NW-674968_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_9_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Danfoss_KP_PressureSwitch_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_KP_PressureSwitch_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_CoolingSegment_Declaration.pdf
7,P675626,"Ranco O16 O16-R6751 flared single pressure control, high pressure 6 - 32bar",Ranco,31.32,"Certified for use as a specific safety device, this Ranco O16-R6751 adjustable high pressure switch with 1/4"" flare connection is part of an SPDT series with high capacity contacts. Switches in this range are supplied in various pressure ranges and with fittings including a solder braze tube, mechanical fitting or with capillary and switch action. Suitable for use in commercial applications, O16 switches control refrigeration cabinets and chillers or can be used as safety cut-outs.","Refrigeration/Controls/Refrigeration Pressure Switches/Refrigeration Pressure Switches.csv -> Ranco O16 O16-R6751 flared single pressure control, high pressure 6 - 32bar",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/26/NW-675625_675626_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ranco_O16_O17_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ranco_O16_O17_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ranco_O16_O17_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Ranco_O-Series_HD_Technical.pdf
8,P692396,Eliwell NSD NSDHA00B39102 mini high pressure switch with automatic reset 20/26bar,Eliwell,11.39,"Designed to protect refrigeration systems, the Eliwell NSD high pressure switch with 1/4"" flare connection works via the setting of high or low pressure limits. With a stainless steel control element for a long, high performance life, this switch is suitable for refrigeration systems, residential and commercial air conditioning, automotive use and installation in ice machines. Additionally, NSD can be used in hydraulic or steam systems, or in air compressors and industrial equipment.",Refrigeration/Controls/Refrigeration Pressure Switches/Refrigeration Pressure Switches.csv -> Eliwell NSD NSDHA00B39102 mini high pressure switch with automatic reset 20/26bar,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/96/NW-692396_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Eliwell_NSD_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Eliwell_NSD_Brochure.pdf,,
9,P694051,Danfoss Cartridge Pressure Switch ACB pressure switch,Danfoss,9.8,"A compact disc-type design with fixed set points, this Danfoss ACB cartridge pressure switch is designed for long-term use in refrigeration and air conditioning systems. Providing automatic or manual reset limit protection, this cartridge offers a high degree of protection in a compact, lightweight package, meaning it's suitable for mounting directly onto a refrigeration system. The Danfoss ACB cartridge switch incorporates 1/4"" flare connection.",Refrigeration/Controls/Refrigeration Pressure Switches/Refrigeration Pressure Switches.csv -> Danfoss Cartridge Pressure Switch ACB pressure switch,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/51/NW-694051_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_ACB_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_ACB_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_ACB_Installation.pdf,
