,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4
0,PV13629,Basix wash hand basin hands free,Basix,141.67,"An ideal choice for commercial kitchens, the Machine BaSix hands-free, push front handwash station makes washing dirty hands easy and hygienic using a simple tap with the knee. Supplied with a swivel spout, M-MX91 manual mixer, water hose and tap hole stopper, the BaSix is an all-in-one solution for hand hygiene.",Parts and Spares/Commercial Catering Parts/Plumbing Products/Plumbing Products.csv -> Basix wash hand basin hands free,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/29/NW-V13629_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/V13629_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Machnie_BaSix_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/V13629_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/MachnieBaSix_WS2_WS3_WS4_WS6Instrcts.pdf
1,PV13654,"AquaJet twin feed twin pedestal pre-rinse spray unit with standard gun and with lever controls and 12"" bowl filler",Aquajet,286.29,"The AquaJet AJ-PR-30L BF2L 1200mm twin feed, dual pedestal pre-rinse spray unit includes a standard gun with lever controls and 12"" bowl filler.","Parts and Spares/Commercial Catering Parts/Plumbing Products/Plumbing Products.csv -> AquaJet twin feed twin pedestal pre-rinse spray unit with standard gun and with lever controls and 12"" bowl filler",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/54/NW-V13654_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Mechline_Aquajet_Install.pdf,,,
2,PV13653,"AquaJet twin feed single pedestal  pre-rinse spray unit with standard gun and with lever controls and 12"" bowl filler",Aquajet,276.24,"The AquaJet AJ-PR-20L-BF2L 1200mm twin feed, single pedestal pre-rinse spray unit includes a standard gun, lever controls and 12"" bowl.","Parts and Spares/Commercial Catering Parts/Plumbing Products/Plumbing Products.csv -> AquaJet twin feed single pedestal  pre-rinse spray unit with standard gun and with lever controls and 12"" bowl filler",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/53/NW-V13653_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Mechline_Aquajet_Install.pdf,,,
3,PV13615,"AquaJet single feed, single pedestal pre-rinse spray unit with standard gun and with lever controls",Aquajet,189.56,"The AquaJet AJ-PR-10L 1050mm pre-rinse spray unit is a single feed, single pedestal spray unit with standard gun and lever controls.","Parts and Spares/Commercial Catering Parts/Plumbing Products/Plumbing Products.csv -> AquaJet single feed, single pedestal pre-rinse spray unit with standard gun and with lever controls",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/15/NW-V13615_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Mechline_Aquajet_Install.pdf,,,
4,PV05841,AquaJet deck mounted tap,Aquajet,136.95,"The ideal choice for commercial catering, the AquaJet 30 twin mixer tap is supplied with easy-use lever controls and a convenient 300mm swivel spout. It includes 1/2"" connections and a 25mm worktop hole. Suitable for working pressures of 1.5 to 5 bar, this tap offers a generous flow rate of 6.09 LPM, as tested at 3 bar pressure flow rates.",Parts and Spares/Commercial Catering Parts/Plumbing Products/Plumbing Products.csv -> AquaJet deck mounted tap,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/58/41/NW-V05841_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Aquajet_30_Taps_WRAS_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/V05841_Dimensions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/V05841_Technical.pdf,
5,PV13617,"AquaJet twin feed, twin pedestal pre-rinse spray unit with standard gun and with lever controls",Aquajet,221.6,"The AquaJet AJ-PR-30L 1050mm twin feed, dual pedestal pre-rinse spray unit includes a standard gun and lever controls.","Parts and Spares/Commercial Catering Parts/Plumbing Products/Plumbing Products.csv -> AquaJet twin feed, twin pedestal pre-rinse spray unit with standard gun and with lever controls",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/17/NW-V13617_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Mechline_Aquajet_Install.pdf,,,
6,PV05843,Basix timeflow valve for WS3 sink unit,Basix,40.83,"Designed for use in commercial kitchens, this Machine BaSix time flow valve is suitable for use with the WS3 basin.",Parts and Spares/Commercial Catering Parts/Plumbing Products/Plumbing Products.csv -> Basix timeflow valve for WS3 sink unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/58/43/NW-V05843_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/V05843_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Machnie_BaSix_Catalogue.pdf,,
7,PV13667,AquaJet twin feed twin pedestal pre-rinse spray unit,Aquajet,311.74,"Supplied with easy to use lever controls, this AquaJet 1200mm twin pedestal, dual feed pre-rinse spray unit also includes a 12"" bowl filler and an eco water-saving head.",Parts and Spares/Commercial Catering Parts/Plumbing Products/Plumbing Products.csv -> AquaJet twin feed twin pedestal pre-rinse spray unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/67/NW-V13667_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Mechline_Aquajet_Install.pdf,,,
8,PV13614,"AquaJet twin feed twin pedestal short pre-rinse spray unit with standard gun with lever controls and 6"" bowl filler",Aquajet,327.98,"This AquaJet AJ-PR-30LS-BF1L 690mm short version twin pedestal, dual feed pre-rinse spray unit includes easy to use lever controls and a 6"" bowl filler.","Parts and Spares/Commercial Catering Parts/Plumbing Products/Plumbing Products.csv -> AquaJet twin feed twin pedestal short pre-rinse spray unit with standard gun with lever controls and 6"" bowl filler",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/14/NW-V13614_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Mechline_Aquajet_Install.pdf,,,
9,PV03092,AquaJet heavy duty wall mounted pre-rinse spray unit with standard gun,Aquajet,172.46,"Suitable for 22.5 to 75 PSI (1.5 to 5 bar) water pressure, the AquaJet AJ-PR-50 heavy duty wall-mounted pre-rinse spray unit is supplied with a standard gun for plate rinsing and food prep jobs. Thanks to its tough design, this spray withstands twisting and pulling and includes a built-in restraining device to ensure it isn't over-extended.",Parts and Spares/Commercial Catering Parts/Plumbing Products/Plumbing Products.csv -> AquaJet heavy duty wall mounted pre-rinse spray unit with standard gun,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/92/NW-V03092_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/V03092_Technical.pdf,,,
