,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4
0,P694024,Aspen Pumps Max Hi-Flow FP3349 condensate removal pump,Aspen Pumps,67.99,"The high performance, hardwearing Aspen Pumps Max Hi-Flow safe tank pump offers a 35L/h flow rate while combining a low dBA rating with high IP rating, making it the quietest and safest unit in its class.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Tank Condensate Pumps/Tank Condensate Pumps.csv -> Aspen Pumps Max Hi-Flow FP3349 condensate removal pump,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/24/NW-694024_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/694024_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Aspen_Pumps_Max_Hi_Flow_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Aspen_Pumps_Max_Hi_Flow_Technical.pdf,
1,P668197,JET Range Condensate FP3380 tank pump - ACR - 1.7ltr,JET Range,93.57,"JET ACR condensate pump offers both high performance and efficiency in a compact, space saving design. Specifically engineered to the requirements on AC units, this pump collects excess condensate water that is produced and discharges it safely up to a maximum head height of 5m. The JET ACR condensate pump also features a non-return valve, a pre-wired safety switch, plug and play connectivity, making it the perfect go to choice for those installations that require a high performing, easy to install and maintain condensate pump.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Tank Condensate Pumps/Tank Condensate Pumps.csv -> JET Range Condensate FP3380 tank pump - ACR - 1.7ltr,,PumpSafety switch1A fuse,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/97/NW-668197_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/pu/mp/668197_TDS_Jet_ACR_Cond_Pump.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/pu/mp/668197_Jet_AC_Condensate_Pump.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Jet_668197_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Jet_AC_Condensate_Pump_Installation.pdf
2,P667847,Aspen Pumps Hi-Lift high lift pump 1litre,Aspen Pumps,157.5,"Ideal for high head applications, the Aspen Pumps Hi-Lift 1L condensate removal pump is a reliable peristaltic tank pump with a 3L/h flow rate at 2M discharge head.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Tank Condensate Pumps/Tank Condensate Pumps.csv -> Aspen Pumps Hi-Lift high lift pump 1litre,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/48/NW-667847_667848_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Aspen_Pumps_Hi_Lift_1_2L_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Aspen_Pumps_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Aspen_Pumps_HiLift_1_2L_Installation.pdf,
3,P667641,Pump House VCMA LGP sump condensate pump 1.9Ltr,Pump House,142.1,"The proven Pump House VCMA 2L condensate tank pump offers 294L/h flow rates and high levels of reliability. It is ideal for use in cassette air conditioning units, refrigeration units, de-humidifiers and gas boilers.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Tank Condensate Pumps/Tank Condensate Pumps.csv -> Pump House VCMA LGP sump condensate pump 1.9Ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/76/41/NW-667641_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/667641_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Pump_House_VCMA_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Pump_House_Catalogue_2016.pdf,
4,P667849,Aspen Pumps Heavy Duty heavy duty pump 6m,Aspen Pumps,153.28,"Offering a high flow rate of up to 900L/h, the Aspen Pumps Heavy Duty 6 condensate removal pump offers robust reliability, ideal for the fast removal of large amounts of condensate water.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Tank Condensate Pumps/Tank Condensate Pumps.csv -> Aspen Pumps Heavy Duty heavy duty pump 6m,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/50/NW-667849_667850_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Aspen_Pumps_Heavy_Duty_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Aspen_Pumps_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Aspen_Pumps_HeavyDuty_6_10_Technical.pdf,
5,P667644,Pump House VCL LGP sump condensate pump 3.8Ltr,Pump House,294.47,"Offering high flow rates of 900L/h and high lift, the Pump House VCL heavy duty tank pump, manufactured by Little Giant, is a trouble-free solution for heavy duty applications. This pump is ideal for air conditioners, refrigeration units, de-humidifiers and boilers.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Tank Condensate Pumps/Tank Condensate Pumps.csv -> Pump House VCL LGP sump condensate pump 3.8Ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/76/44/NW-667644_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Pump_House_VCL_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Pump_House_Catalogue_2016.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/667644_Technical.pdf,
6,P667848,Aspen Pumps Hi-Lift high lift pump 2litre,Aspen Pumps,166.32,"Ideal for high head applications, the Aspen Pumps Hi-Lift 2L condensate removal pump is a reliable peristaltic tank pump with a 3L/h flow rate at 2M discharge head.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Tank Condensate Pumps/Tank Condensate Pumps.csv -> Aspen Pumps Hi-Lift high lift pump 2litre,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/48/NW-667847_667848_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Aspen_Pumps_Hi_Lift_1_2L_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Aspen_Pumps_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Aspen_Hi_Lift_1_2L_Installation.pdf,
7,P667672,Pump House DCP dairy cabinet pump,Pump House,586.9,"Ideal for low level supermarket refrigeration cabinets, the Pump House DCP dairy cabinet standard supermarket pump has a height of just 76mm. Made of robust stainless steel, this easy to service pump delivers a complete solution, dealing with intermittent water temperature of up to 120F/49C and offering a 700L/h flow rate.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Tank Condensate Pumps/Tank Condensate Pumps.csv -> Pump House DCP dairy cabinet pump,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/76/72/NW-667672_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Pump_House_DCP_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Pump_House_RAC_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Pump_House_DCP_Installation.pdf,
8,P690065,Pump House DCP Dairy Cabinet Pump Dcp30E,Pump House,449.07,"Ideal for low level supermarket refrigeration cabinets, the Pump House DCP dairy cabinet economy supermarket pump has a height of just 76mm. Made of robust stainless steel, this easy to service pump delivers a complete solution, dealing with intermittent water temperature of up to 120F/49C and offering a 700L/h flow rate.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Tank Condensate Pumps/Tank Condensate Pumps.csv -> Pump House DCP Dairy Cabinet Pump Dcp30E,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/65/NW-690065_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Pump_House_DCP_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Pump_House_RAC_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Pump_House_DCP_Installation.pdf,
9,P667850,Aspen Pumps Heavy Duty heavy duty pump 10m,Aspen Pumps,267.04,"Offering a high flow rate of up to 1070L/h, the Aspen Pumps Heavy Duty 10 condensate removal pump offers robust reliability, ideal for the fast removal of large amounts of condensate water.",Air Conditioning/Air Conditioning Installation/Condensate Air Conditioner Pumps/Tank Condensate Pumps/Tank Condensate Pumps.csv -> Aspen Pumps Heavy Duty heavy duty pump 10m,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/50/NW-667849_667850_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Aspen_Pumps_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Aspen_Pumps_Heavy_Duty_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Aspen_Heavy_Duty_6_10_Technical.pdf,
